-4.272566, 70.0
-4.2411504, 70.0
-4.209734, 71.0
-4.1783185, 67.0
-4.146902, 70.0
-4.115486, 71.0
-4.0840707, 70.0
-4.0526547, 67.0
-4.0212383, 66.0
-3.9898226, 64.0
-3.9584067, 63.0
-3.9269907, 63.0
-3.895575, 63.0
-3.8641589, 61.0
-3.832743, 60.0
-3.8013268, 60.0
-3.7699113, 60.0
-3.738495, 60.0
-3.7070794, 61.0
-3.6756632, 61.0
-3.6442475, 59.0
-3.6128316, 60.0
-3.581416, 60.0
-3.5499997, 61.0
-3.5185838, 56.0
-3.4871676, 59.0
-3.455752, 58.0
-3.424336, 59.0
-3.39292, 60.0
-3.361504, 58.0
-3.330088, 58.0
-3.2986724, 58.0
-3.2672563, 60.0
-3.2358406, 60.0
-3.2044244, 58.0
-3.1730084, 59.0
-3.1415927, 58.0
-3.1101766, 59.0
-3.0787609, 57.0
-3.0473447, 59.0
-3.0159287, 60.0
-2.984513, 59.0
-2.953097, 60.0
-2.921681, 60.0
-2.8902652, 60.0
-2.8588495, 64.0
-2.8274333, 62.0
-2.7960174, 63.0
-2.7646015, 63.0
-2.7331855, 65.0
-2.7017698, 66.0
-2.670354, 68.0
-2.638938, 69.0
-2.607522, 71.0
-2.5761058, 71.0
-2.5446901, 60.0
-2.5132742, 59.0
-2.4818583, 57.0
-2.450442, 56.0
-2.4190261, 55.0
-2.3876104, 54.0
-2.3561945, 54.0
-2.3247786, 54.0
-2.2933626, 51.0
-2.2619467, 48.0
-2.2305307, 47.0
-2.199115, 44.0
-2.167699, 45.0
-2.136283, 43.0
-2.104867, 41.0
-2.073451, 39.0
-2.0420353, 40.0
-2.0106192, 38.0
-1.9792033, 37.0
-1.9477875, 37.0
-1.9163715, 36.0
-1.8849556, 37.0
-1.8535397, 34.0
-1.8221238, 33.0
-1.790708, 35.0
-1.7592919, 35.0
-1.727876, 37.0
-1.69646, 35.0
-1.665044, 36.0
-1.6336281, 33.0
-1.6022122, 35.0
-1.5707964, 36.0
-1.5393804, 36.0
-1.5079644, 36.0
-1.4765486, 33.0
-1.4451326, 35.0
-1.4137167, 35.0
-1.3823007, 33.0
-1.3508849, 32.0
-1.319469, 35.0
-1.2880529, 34.0
-1.2566371, 35.0
-1.225221, 34.0
-1.1938052, 33.0
-1.1623893, 34.0
-1.1309733, 35.0
-1.0995575, 39.0
-1.0681415, 40.0
-1.0367255, 40.0
-1.0053096, 43.0
-0.97389376, 43.0
-0.9424778, 48.0
-0.9110619, 48.0
-0.87964594, 48.0
-0.84823, 49.0
-0.81681406, 47.0
-0.7853982, 48.0
-0.7539822, 50.0
-0.7225663, 49.0
-0.69115037, 53.0
-0.6597345, 52.0
-0.62831855, 56.0
-0.5969026, 56.0
-0.56548667, 62.0
-0.53407073, 61.0
-0.5026548, 73.0
-0.4712389, 75.0
-0.43982297, 86.0
-0.40840703, 90.0
-0.3769911, 100.0
-0.34557518, 101.0
-0.31415927, 119.0
-0.28274333, 125.0
-0.2513274, 128.0
-0.21991149, 129.0
-0.18849555, 128.0
-0.15707964, 126.0
-0.1256637, 123.0
-0.09424777, 122.0
-0.06283185, 121.0
-0.031415924, 124.0
0.0, 123.0
0.031415924, 121.0
0.06283185, 120.0
0.09424777, 120.0
0.1256637, 120.0
0.15707964, 122.0
0.18849555, 123.0
0.21991149, 123.0
0.2513274, 127.0
0.28274333, 129.0
0.31415927, 121.0
0.34557518, 118.0
0.3769911, 109.0
0.40840703, 107.0
0.43982297, 101.0
0.4712389, 100.0
0.5026548, 97.0
0.53407073, 94.0
0.56548667, 91.0
0.5969026, 88.0
0.62831855, 84.0
0.6597345, 83.0
0.69115037, 81.0
0.7225663, 80.0
0.7539822, 77.0
0.7853982, 76.0
0.81681406, 76.0
0.84823, 71.0
0.87964594, 68.0
0.9110619, 65.0
0.9424778, 66.0
0.97389376, 65.0
1.0053096, 63.0
1.0367255, 62.0
1.0681415, 62.0
1.0995575, 63.0
1.1309733, 65.0
1.1623893, 65.0
1.1938052, 69.0
1.225221, 69.0
1.2566371, 70.0
1.2880529, 70.0
1.319469, 70.0
1.3508849, 70.0
