-4.272566,526.0
-4.2411504,527.0
-4.209734,493.0
-4.1783185,504.0
-4.146902,506.0
-4.115486,498.0
-4.0840707,490.0
-4.0526547,487.0
-4.0212383,482.0
-3.9898226,477.0
-3.9584067,471.0
-3.9269907,446.0
-3.895575,431.0
-3.8641589,405.0
-3.832743,392.0
-3.8013268,375.0
-3.7699113,367.0
-3.738495,349.0
-3.7070794,341.0
-3.6756632,328.0
-3.6442475,321.0
-3.6128316,314.0
-3.581416,309.0
-3.5499997,297.0
-3.5185838,292.0
-3.4871676,285.0
-3.455752,283.0
-3.424336,276.0
-3.39292,271.0
-3.361504,266.0
-3.330088,265.0
-3.2986724,261.0
-3.2672563,259.0
-3.2358406,255.0
-3.2044244,252.0
-3.1730084,249.0
-3.1415927,247.0
-3.1101766,246.0
-3.0787609,246.0
-3.0473447,244.0
-3.0159287,243.0
-2.984513,243.0
-2.953097,242.0
-2.921681,242.0
-2.8902652,242.0
-2.8588495,242.0
-2.8274333,242.0
-2.7960174,243.0
-2.7646015,243.0
-2.7331855,245.0
-2.7017698,246.0
-2.670354,248.0
-2.638938,249.0
-2.607522,255.0
-2.5761058,257.0
-2.5446901,259.0
-2.5132742,261.0
-2.4818583,265.0
-2.450442,267.0
-2.4190261,270.0
-2.3876104,275.0
-2.3561945,282.0
-2.3247786,284.0
-2.2933626,292.0
-2.2619467,297.0
-2.2305307,308.0
-2.199115,312.0
-2.167699,317.0
-2.136283,326.0
-2.104867,339.0
-2.073451,347.0
-2.0420353,364.0
-2.0106192,373.0
-1.9792033,387.0
-1.9477875,404.0
-1.9163715,420.0
-1.8849556,440.0
-1.8535397,459.0
-1.8221238,482.0
-1.790708,520.0
-1.7592919,550.0
-1.727876,576.0
-1.69646,615.0
-1.665044,619.0
-1.6336281,632.0
-1.6022122,394.0
-1.5707964,397.0
-1.5393804,661.0
-1.5079644,674.0
-1.4765486,687.0
-1.4451326,384.0
-1.4137167,382.0
-1.3823007,378.0
-1.3508849,759.0
-1.319469,343.0
-1.2880529,344.0
-1.2566371,343.0
-1.225221,310.0
-1.1938052,308.0
-1.1623893,307.0
-1.1309733,310.0
-1.0995575,311.0
-1.0681415,311.0
-1.0367255,308.0
-1.0053096,1002.0
-0.7225663,561.0
-0.69115037,538.0
-0.6597345,529.0
-0.62831855,507.0
-0.5969026,490.0
-0.56548667,470.0
-0.53407073,456.0
-0.5026548,433.0
-0.4712389,431.0
-0.43982297,416.0
-0.40840703,405.0
-0.3769911,394.0
-0.34557518,389.0
-0.31415927,375.0
-0.28274333,373.0
-0.2513274,363.0
-0.21991149,361.0
-0.1256637,511.0
-0.09424777,509.0
-0.06283185,503.0
0.0,630.0
0.06283185,319.0
0.09424777,324.0
0.1256637,323.0
0.15707964,323.0
0.18849555,324.0
0.21991149,326.0
0.2513274,325.0
0.28274333,324.0
0.31415927,324.0
0.34557518,322.0
0.3769911,322.0
0.40840703,327.0
0.43982297,324.0
0.4712389,335.0
0.5026548,337.0
0.53407073,333.0
0.56548667,333.0
0.5969026,339.0
0.62831855,343.0
0.6597345,345.0
0.69115037,351.0
0.7225663,353.0
0.7539822,369.0
0.7853982,369.0
0.81681406,377.0
0.84823,386.0
0.87964594,391.0
0.9110619,404.0
0.9424778,420.0
0.97389376,430.0
1.0053096,442.0
1.0367255,454.0
1.0681415,430.0
1.0995575,424.0
1.1309733,425.0
1.1623893,444.0
1.1938052,493.0
1.225221,550.0
1.2566371,585.0
1.2880529,592.0
1.319469,609.0
1.3508849,616.0
