-4.272566,894.0
-4.2411504,892.0
-4.209734,906.0
-4.146902,763.0
-4.115486,738.0
-3.9898226,589.0
-3.9584067,521.0
-3.9269907,501.0
-3.895575,472.0
-3.8641589,455.0
-3.832743,429.0
-3.8013268,419.0
-3.7699113,402.0
-3.738495,382.0
-3.7070794,368.0
-3.6756632,348.0
-3.6442475,344.0
-3.6128316,334.0
-3.581416,325.0
-3.5499997,312.0
-3.5185838,308.0
-3.4871676,296.0
-3.455752,291.0
-3.424336,281.0
-3.39292,283.0
-3.361504,278.0
-3.330088,275.0
-3.2986724,278.0
-3.2672563,278.0
-3.2358406,432.0
-3.2044244,428.0
-3.1730084,422.0
-3.1415927,419.0
-3.1101766,418.0
-3.0787609,413.0
-3.0473447,429.0
-3.0159287,429.0
-2.984513,439.0
-2.953097,422.0
-2.921681,420.0
-2.8902652,281.0
-2.8588495,245.0
-2.8274333,244.0
-2.7960174,245.0
-2.7646015,242.0
-2.7331855,240.0
-2.7017698,242.0
-2.670354,241.0
-2.638938,243.0
-2.607522,247.0
-2.5761058,248.0
-2.5446901,254.0
-2.5132742,257.0
-2.4818583,256.0
-2.450442,264.0
-2.4190261,266.0
-2.3876104,269.0
-2.3561945,270.0
-2.3247786,280.0
-2.2933626,288.0
-2.2619467,289.0
-2.2305307,295.0
-2.199115,303.0
-2.167699,311.0
-2.136283,318.0
-2.104867,325.0
-2.073451,334.0
-2.0420353,350.0
-2.0106192,356.0
-1.9792033,372.0
-1.9477875,393.0
-1.9163715,410.0
-1.8849556,427.0
-1.8535397,432.0
-1.8221238,452.0
-1.7592919,534.0
-1.6336281,646.0
-1.6022122,625.0
-1.5707964,655.0
-1.5079644,912.0
-1.4765486,907.0
-1.4451326,909.0
-1.4137167,905.0
-1.3823007,937.0
-1.3508849,941.0
-1.319469,935.0
-1.2880529,937.0
-1.2566371,656.0
-1.225221,658.0
-1.1938052,587.0
-1.1623893,589.0
-1.1309733,646.0
-1.0995575,661.0
-1.0681415,641.0
-1.0367255,632.0
-1.0053096,613.0
-0.97389376,606.0
-0.9424778,590.0
-0.9110619,592.0
-0.87964594,573.0
-0.84823,570.0
-0.81681406,560.0
-0.7853982,559.0
-0.7539822,551.0
-0.7225663,547.0
-0.69115037,540.0
-0.6597345,540.0
-0.62831855,517.0
-0.5969026,506.0
-0.56548667,475.0
-0.53407073,460.0
-0.5026548,441.0
-0.4712389,428.0
-0.43982297,416.0
-0.40840703,410.0
-0.3769911,395.0
-0.34557518,387.0
-0.31415927,375.0
-0.28274333,366.0
-0.2513274,360.0
-0.21991149,355.0
-0.18849555,346.0
-0.15707964,347.0
-0.1256637,340.0
-0.09424777,337.0
-0.06283185,328.0
-0.031415924,324.0
0.0,321.0
0.031415924,320.0
0.06283185,318.0
0.09424777,317.0
0.1256637,315.0
0.15707964,313.0
0.18849555,310.0
0.21991149,307.0
0.2513274,308.0
0.28274333,306.0
0.31415927,306.0
0.34557518,307.0
0.3769911,304.0
0.40840703,305.0
0.43982297,306.0
0.4712389,311.0
0.5026548,314.0
0.53407073,315.0
0.56548667,316.0
0.5969026,319.0
0.62831855,321.0
0.6597345,325.0
0.69115037,329.0
0.7225663,335.0
0.7539822,339.0
0.7853982,343.0
0.81681406,349.0
0.84823,352.0
0.87964594,362.0
0.9110619,366.0
0.9424778,377.0
0.97389376,391.0
1.0053096,398.0
1.0367255,411.0
1.0681415,422.0
1.0995575,429.0
1.1309733,447.0
1.1623893,458.0
1.1938052,480.0
1.225221,501.0
1.2566371,521.0
1.2880529,545.0
1.319469,576.0
1.3508849,588.0
